batch_key,venue_id,expected_name,new_name,source_id,source_url,note
rename-michelin-2026-france,ve_9d0c701035,VILLA PINEWOOD,Villa Pinewood,michelin,https://guide.michelin.com/en/occitanie/payrin-augmontel/restaurant/villa-pinewood,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_9e18c5ab0b,Restaurant Holodeck,Holodeck,michelin,https://guide.michelin.com/en/occitanie/floressas_1492997/restaurant/holodeck,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_9e5a1fe04b,Restaurant Cyril Attrazic,Cyril Attrazic,michelin,https://guide.michelin.com/en/occitanie/aumont-aubrac/restaurant/cyril-attrazic,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_9e77c9e379,Auberge Saint Jean,L'Auberge Saint Jean,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/saint-jean-de-blaignac/restaurant/auberge-st-jean,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_9fd9ef0dbb,Restaurant L'Impertinent,L'Impertinent,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/biarritz/restaurant/l-impertinent,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a4aa7cb9ba,Restaurant Frédéric Molina à Forêt Ivre,Frédéric Molina à Forêt Ivre,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/vailly/restaurant/frederic-molina-a-foret-ivre,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a54bfe1aef,NOMICOS,Nomicos,michelin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/nomicos,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a55d6b03c5,Au Fond Du Gosier,Au Fond du Gosier,michelin,https://guide.michelin.com/en/occitanie/argels-gazost/restaurant/au-fond-du-gosier,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a58543d5a3,Restaurant Le Bourgeon,Le Bourgeon,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/alby-sur-cheran_1509144/restaurant/le-bourgeon,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a6069ae1c4,ASSA,Assa,michelin,https://guide.michelin.com/en/centre-val-de-loire/blois/restaurant/assa,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a654b345f2,Pica-Pica,Pica Pica,michelin,https://guide.michelin.com/en/occitanie/bziers/restaurant/pica-pica,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a6861367dd,Hôtel des Isles,Le Restaurant des Isles,michelin,https://guide.michelin.com/en/normandie/barneville-carteret/restaurant/le-restaurant-des-isles,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a71d3afafa,La table d'hôtes,La Table d'Hôtes,michelin,https://guide.michelin.com/en/normandie/ouistreham/restaurant/la-table-d-hotes,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a74e9ee3a3,Restaurant Bacôve,Bacôve,michelin,https://guide.michelin.com/en/hauts-de-france/saint-omer/restaurant/bacove,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a7e2024015,Qui plume la lune,Qui Plume la Lune,michelin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/qui-plume-la-lune,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a8213a9418,Restaurant DEJA,de:ja,michelin,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/de-ja,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a86b721c0e,Auberge du pont des pierres,L'Auberge du Pont des Pierres,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/montanges/restaurant/l-auberge-du-pont-des-pierres,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_a960a3181f,L’Atelier Locavore,L'Atelier Locavore,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/le-coteau/restaurant/l-atelier-locavore,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_aa7b4e7c78,Restaurant La Pomme d'Or,La Pomme d'Or,michelin,https://guide.michelin.com/en/centre-val-de-loire/sancerre/restaurant/la-pomme-d-or,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_aa93720dd2,Restaurant Accentué,Accentué,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/accentue,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_aab4a0fb96,Le Rendez-vous Des Gourmets,Le Rendez-vous des Gourmets,michelin,https://guide.michelin.com/en/centre-val-de-loire/bracieux/restaurant/le-rendez-vous-des-gourmets,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_ab0d143fef,L’Obélias,L'Obélias,michelin,https://guide.michelin.com/en/occitanie/naucelle/restaurant/l-obelias,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_ade26d34b5,Sushi-B,Sushi B,michelin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sushi-b514232,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b2691cae1e,Auberge des Gourmets,L'Auberge des Gourmets,michelin,https://guide.michelin.com/en/bourgogne-franche-comte/le-villars/restaurant/l-auberge-des-gourmets,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b279522a5e,REFUGE DES GOURMETS,Le Refuge des Gourmets,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/machilly/restaurant/le-refuge-des-gourmets,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b2c8a6b932,"Restaurant ""Le Boudes La Vigne""",Le Boudes La Vigne,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/boudes/restaurant/le-boudes-la-vigne,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b4398b9cc3,HISTOIRE ANCIENNE,Histoire Ancienne,michelin,https://guide.michelin.com/en/hauts-de-france/calais/restaurant/histoire-ancienne,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b45598fed5,La Verriere,La Verrière,michelin,https://guide.michelin.com/en/corse/olmeto/restaurant/la-verriere,case and accents; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b4babd7276,Restaurant @ Alain llorca,Alain Llorca,michelin,https://guide.michelin.com/en/provence-alpes-cote-dazur/la-colle-sur-loup/restaurant/alain-llorca,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b4e1d36194,Restaurant Le Saint Gabriel,Le Saint Gabriel,michelin,https://guide.michelin.com/en/provence-alpes-cote-dazur/toulon/restaurant/le-saint-gabriel,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b56c9cc152,Palégrié chez l'Henri,Palégrié Chez l'Henri,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/autrans/restaurant/palegrie-chez-l-henri,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b6574b3362,l'auberge du laminak,L'Auberge du Laminak,michelin,https://guide.michelin.com/en/grand-est/montcy-notre-dame/restaurant/l-auberge-du-laminak,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b93b8941db,Restaurant Les Morainières,Les Morainières,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/jongieux/restaurant/les-morainieres,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_b9609849ac,L'Auberge le Prieuré,Auberge Le Prieuré,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/moirax/restaurant/auberge-le-prieure,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_ba565e3a5e,Jour Du Poisson,Le Jour du Poisson,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/saint-denis-d-olron/restaurant/le-jour-du-poisson,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_baeae630ab,Jules Verne,Le Jules Verne,michelin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-jules-verne,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_bbb2e26803,Restaurant les Reflets,Les Reflets,michelin,https://guide.michelin.com/en/pays-de-la-loire/la-roche-sur-yon/restaurant/les-reflets,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_be3607ecc5,Auberge Saint-Fiacre,Auberge Saint Fiacre,michelin,https://guide.michelin.com/en/centre-val-de-loire/veuil/restaurant/auberge-st-fiacre,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_be663c0406,Restaurant Grain de Sel,Grain de Sel,michelin,https://guide.michelin.com/en/bourgogne-franche-comte/dole/restaurant/grain-de-sel407331,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c01f73b4c9,jumo&co,Jumo & Co,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/fr-pau/restaurant/jumo-co,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c0a013f8c2,Une Table au Sud,"Une Table, au Sud",michelin,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/une-table-au-sud,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c199298031,Restaurant Farouche,Farouche,michelin,https://guide.michelin.com/en/ile-de-france/montrouge/restaurant/farouche,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c1ed640f1b,LE BON TEMPS,Le Bon Temps,michelin,https://guide.michelin.com/en/provence-alpes-cote-dazur/snas/restaurant/le-bon-temps,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c240b986ce,Restaurant L'Altitude*,L'Altitude,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/l-altitude,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c29125ac38,Hôtel Restaurant Maison Tiegezh,Maison Tiegezh,michelin,https://guide.michelin.com/en/bretagne/guer/restaurant/maison-tiegezh,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c41cfe5100,LA RECRE,La Récré,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/vaudevant/restaurant/la-recre,case and accents; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c4d2d655db,L'Auberge de la Forge,Auberge de la Forge,michelin,https://guide.michelin.com/en/occitanie/lavalette/restaurant/auberge-de-la-forge,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c5a935d49e,Restaurant Chez Davia,Chez Davia,michelin,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/chez-davia,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c5c9e9cfed,Restaurant La Conciergerie,La Conciergerie,michelin,https://guide.michelin.com/en/hauts-de-france/sailly-sur-la-lys_1550057/restaurant/la-conciergerie,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c9006ee0d1,Restaurant Kedem,Kedem,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/kedem,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_c9111fcc21,Repu,Rēpu,michelin,https://guide.michelin.com/en/hauts-de-france/marcq-en-barul/restaurant/repu,case and accents; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_cb6c037c7c,Restaurant La Tête en l'air,La Tête en l'air,michelin,https://guide.michelin.com/en/bretagne/vannes/restaurant/la-tete-en-l-air,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_cbb2a08129,L'artichaut,L'Artichaut,michelin,https://guide.michelin.com/en/occitanie/montpellier/restaurant/l-artichaut,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_cc226ff607,La ferme de la Haute Crémonville,La Ferme de la Haute Crémonville,michelin,https://guide.michelin.com/en/normandie/saint-tienne-du-vauvray/restaurant/la-ferme-de-la-haute-cremonville,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_cc24331b57,Restaurant 1741,1741,michelin,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/1741,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_ccea7da354,Restaurant Côté Bastide,Côté Bastide,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/sainte-foy-la-grande/restaurant/cote-bastide,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_cdbc14778f,Taverne Alsacienne,La Taverne Alsacienne,michelin,https://guide.michelin.com/en/grand-est/ingersheim/restaurant/la-taverne-alsacienne,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d1b2803295,INTUITION,Intuition,michelin,https://guide.michelin.com/en/normandie/saint-l/restaurant/intuition,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d2820ac4f5,La Mère Brazier,Mère Brazier,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/mere-brazier,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d2e2276a25,Anto,ANTO,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/anto,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d472175bc2,Calice ⭐,Calice,michelin,https://guide.michelin.com/en/occitanie/bziers/restaurant/calice,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d491fe827c,L'Or Q'Idée,L'Or Q'idée,michelin,https://guide.michelin.com/en/ile-de-france/pontoise/restaurant/l-or-q-idee,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d4a55fa97b,COZNA,Cozna,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/cozna,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d6372fa061,Restaurant Le Pressoir,Le Pressoir,michelin,https://guide.michelin.com/en/bretagne/saint-av/restaurant/le-pressoir,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d688622905,Le Cochon Qui Boit,Le Cochon qui Boit,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/le-cochon-qui-boit,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d6a5b3bf3b,Winstub À Côté...,Winstub À Côté,michelin,https://guide.michelin.com/en/grand-est/sierentz/restaurant/winstub-a-cote,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d6cfed208f,Restaurant ERRE,Erre,michelin,https://guide.michelin.com/en/bourgogne-franche-comte/chassy_1527287/restaurant/erre,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d6d6aa4c8d,DUENDE,Duende,michelin,https://guide.michelin.com/en/occitanie/nimes/restaurant/duende,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d715e3118a,le Martin Bel Air,Le Martin Bel Air,michelin,https://guide.michelin.com/en/bourgogne-franche-comte/saint-martin-du-tertre/restaurant/le-martin-bel-air,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_d8f2845af8,Restaurant Le Camélia,Le Camélia,michelin,https://guide.michelin.com/en/hauts-de-france/bry_1545291/restaurant/le-camelia-1242759,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_dec741f3ba,Le Puits Saint-Jacques,Le Puits Saint Jacques,michelin,https://guide.michelin.com/en/occitanie/pujaudran/restaurant/le-puits-st-jacques,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_dfdfc1808c,CAFÉ A,Café A,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/uriage-les-bains/restaurant/cafe-a,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_e02e3a30a6,Ortensia,Ōrtensia,michelin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/ortensia-1202241,case and accents; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_e4010e1996,Hôtel-Restaurant l'Ouillette,L'Ouillette,michelin,https://guide.michelin.com/en/bourgogne-franche-comte/santenay/restaurant/l-ouillette,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_e643c85d2a,Restaurant Alpage,Alpage,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/alpage,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_e75d63b3fb,Restaurant Les Arpents,Les Arpents,michelin,https://guide.michelin.com/en/centre-val-de-loire/amboise/restaurant/les-arpents,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_e7707fd2c5,L'AGHJALLE,L'Aghjalle,michelin,https://guide.michelin.com/en/corse/santa-reparata-di-balagna_1508608/restaurant/l-aghjalle,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_e7a099765d,Auberge de la Mère Duval,Auberge de La Mère Duval,michelin,https://guide.michelin.com/en/normandie/auzouville-sur-saane/restaurant/auberge-de-la-mere-duval,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_e83ea265c3,Restaurant Le Kitchen,Le Kitchen,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/le-kitchen,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_e998bbe81d,Hôtel & Restaurant Le Saint-James,Le Saint-James,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/bouliac/restaurant/le-saint-james,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_ebba65aabe,Le Petit Nor’Cat,Le Petit Nor'Cat,michelin,https://guide.michelin.com/en/normandie/la-haye-du-puits_1557360/restaurant/le-petit-nor-cat,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_ebd63723cc,Restaurant Michel Sarran,Michel Sarran,michelin,https://guide.michelin.com/en/occitanie/toulouse/restaurant/michel-sarran,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_ede8b18173,Restaurant Sillage,Sillage,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/saint-pierre-d-olron/restaurant/sillage,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_eeded0c3ef,Restaurant Kei,Kei,michelin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/kei,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_ef57492a00,Restaurant URSUS,Ursus,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/tignes/restaurant/ursus,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f04dc487c2,l'Aillet,L'Aillet,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/la-teste-de-buch/restaurant/l-aillet,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f259061491,Au plaisir ambré,Au Plaisir Ambré,michelin,https://guide.michelin.com/en/provence-alpes-cote-dazur/brianon/restaurant/au-plaisir-ambre,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f49862e401,Restaurant Saisons,Saisons,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/cully/restaurant/saisons4469,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f6015d7ea0,La Table De Michel Dussau,La Table de Michel Dussau,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/agen/restaurant/la-table-de-michel-dussau,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f667ce2a30,Restaurant Skab,Skab,michelin,https://guide.michelin.com/en/occitanie/nimes/restaurant/skab,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f6fce4aa8d,ENFIN,Enfin,michelin,https://guide.michelin.com/en/grand-est/barr/restaurant/enfin,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f74a315a56,Restaurant Ithurria,Ithurria,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/ainhoa/restaurant/ithurria,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f7569cf3a6,PROSPER,Prosper,michelin,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/prosper-1241891,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f952760b96,Le Cent 33,Cent33,michelin,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/le-cent-33,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f95e4099ce,Le zeste gourmand,Le Zeste Gourmand,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/le-zeste-gourmand,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_f9e34945bd,Restaurant Umami,Umami,michelin,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/umami202668,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_fb7c6d6400,La Table du Castellet***,La Table du Castellet,michelin,https://guide.michelin.com/en/provence-alpes-cote-dazur/le-castellet/restaurant/la-table-du-castellet,punctuation and spacing; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_fc320835af,La Table de Xavier MATHIEU,La Table de Xavier Mathieu,michelin,https://guide.michelin.com/en/provence-alpes-cote-dazur/joucas/restaurant/la-table-de-xavier-mathieu,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_fd036675b1,L'émotion,L'Émotion,michelin,https://guide.michelin.com/en/auvergne-rhone-alpes/le-puy-en-velay/restaurant/l-emotion,case only; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_fd4687ea75,Restaurant OXTE,Oxte,michelin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/oxte,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_fd6cd0318d,Restaurant Le Gavrinis,Le Gavrinis,michelin,https://guide.michelin.com/en/bretagne/baden/restaurant/le-gavrinis,Michelin spelling; Michelin is the only publisher that can vote
rename-michelin-2026-france,ve_feac5d24f0,JY's,JY'S,michelin,https://guide.michelin.com/en/grand-est/colmar/restaurant/jy-s,case only; Michelin is the only publisher that can vote
