batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/pays-de-la-loire/la-plaine-sur-mer/restaurant/anne-de-bretagne,Anne de Bretagne,La Plaine-sur-Mer,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/hauts-de-france/la-madelaine-sous-montreuil/restaurant/la-grenouillere,La Grenouillère,La Madelaine-sous-Montreuil,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/nouvelle-aquitaine/pyla-sur-mer/restaurant/le-skiff-club,Le Skiff Club,Pyla-sur-Mer,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/nouvelle-aquitaine/ciboure/restaurant/ekaitza,Ekaitza,Ciboure,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/hauts-de-france/busnes/restaurant/la-table-de-christophe-dufossé,La Table de Christophe Dufossé,Busnes,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/maison-nouvelle,Maison Nouvelle,Bordeaux,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/le-pressoir-d-argent-gordon-ramsay,Le Pressoir d'Argent - Gordon Ramsay,Bordeaux,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/nouvelle-aquitaine/martillac/restaurant/la-grand-vigne,La Grand'Vigne - Les Sources de Caudalie,Martillac,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/hauts-de-france/marcq-en-barul/restaurant/rozo-1202595,Rozó,Marcq-en-Barœul,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/centre-val-de-loire/blois/restaurant/christophe-hay-fleur-de-loire,Christophe Hay - Fleur de Loire,Blois,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/nouvelle-aquitaine/bommes/restaurant/lalique,Lalique,Bommes,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/nouvelle-aquitaine/saint-milion/restaurant/la-table-de-pavie,La Table de Pavie,Saint-Emilion,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/ville-d-avray/restaurant/le-corot,Le Corot,Ville-d'Avray,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-oiseau-blanc,L'Oiseau Blanc,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/maison-rostang,Maison Rostang,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-taillevent,Le Taillevent,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/blanc-1211547,Blanc,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-orangerie505878,L'Orangerie,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-jules-verne,Le Jules Verne,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-meurice-alain-ducasse,Restaurant Le Meurice Alain Ducasse,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-scene,La Scène,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-grand-restaurant-jean-francois-piege,Le Grand Restaurant - Jean-François Piège,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-clarence,Le Clarence,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/david-toutain,David Toutain,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-abysse-paris,L'Abysse Paris,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/marsan-par-helene-darroze,Marsan par Hélène Darroze,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/hakuba,Hakuba,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/guy-savoy,Guy Savoy,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sushi-yoshinaga,Sushi Yoshinaga,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/alliance,Alliance,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/table-bruno-verjus,Table - Bruno Verjus,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-ambroisie,L'Ambroisie,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/virtus,Virtus,Paris,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/grand-est/reims/restaurant/arbane,Arbane,Reims,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/grand-est/reims/restaurant/racine,Racine,Reims,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/grand-est/reims/restaurant/le-parc-les-crayeres,Le Parc Les Crayères,Reims,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/bourgogne-franche-comte/joigny/restaurant/la-cote-saint-jacques,La Côte Saint-Jacques,Joigny,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/occitanie/toulouse/restaurant/py-r,Py-r,Toulouse,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/clermont-ferrand/restaurant/le-pre-xavier-beaudiment,Le Pré - Xavier Beaudiment,Clermont-Ferrand,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/bourgogne-franche-comte/saulieu/restaurant/la-cote-d-or,La Côte d'Or,Saulieu,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/chaudes-aigues/restaurant/serge-vieira,Serge Vieira,Chaudes-Aigues,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/bourgogne-franche-comte/charolles/restaurant/frederic-doucet,Frédéric Doucet,Charolles,France,restaurant,,,
