batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/piemonte/orta-san-giulio/restaurant/villa-crespi,Villa Crespi,Orta San Giulio,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/piemonte/alba/restaurant/piazza-duomo,Piazza Duomo,Alba,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/piemonte/serralunga-d-alba/restaurant/la-rei-natura-by-michelangelo-mammoliti,La Rei Natura by Michelangelo Mammoliti,Serralunga d'Alba,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/lombardia/milano/restaurant/enrico-bartolini-al-mudec,Enrico Bartolini al Mudec,Milan,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/lombardia/brusaporto/restaurant/da-vittorio,Da Vittorio,Brusaporto,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/lombardia/runate/restaurant/dal-pescatore,Dal Pescatore Santini,Runate,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/trentino-alto-adige/brunico/restaurant/atelier-moessmer-norbert-niederkofler,Atelier Moessmer Norbert Niederkofler,Brunico,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/veneto/verona/restaurant/casa-perbellini,Casa Perbellini 12 Apostoli,Verona,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/emilia-romagna/modena/restaurant/osteria-francescana,Osteria Francescana,Modena,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/veneto/rubano/restaurant/le-calandre,Le Calandre,Rubano,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/toscana/firenze/restaurant/enoteca-pinchiorri,Enoteca Pinchiorri,Florence,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/marche/senigallia/restaurant/uliassi,Uliassi,Senigallia,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/lazio/roma/restaurant/la-pergola69016,La Pergola,Rome,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/abruzzo/castel-di-sangro/restaurant/reale,Reale,Castel di Sangro,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/campania/nerano_7770444/restaurant/quattro-passi,Quattro Passi,Nerano,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/piemonte/cervere/restaurant/antica-corona-reale,Antica Corona Reale,Cervere,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/piemonte/cioccaro/restaurant/locanda-del-sant-uffizio-enrico-bartolini,Locanda Sant'Uffizio Enrico Bartolini,Cioccaro,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/lombardia/cornaredo/restaurant/d-o,D'O,Cornaredo,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/lombardia/milano/restaurant/andrea-aprea,Andrea Aprea,Milan,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/lombardia/milano/restaurant/verso-capitaneo,Verso Capitaneo,Milan,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/lombardia/milano/restaurant/seta-by-antonio-guida,Seta by Antonio Guida,Milan,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/lombardia/bergamo/restaurant/villa-elena,Villa Elena,Bergamo,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/trentino-alto-adige/tirolo/restaurant/castel-fine-dining,Castel fine dining,Tirol,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/trentino-alto-adige/sarentino/restaurant/terra151934,Terra The Magic Place,Sarentino,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/lombardia/gargnano/restaurant/villa-feltrinelli,Villa Feltrinelli,Gargnano,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/veneto/oppeano/restaurant/famiglia-rana,Famiglia Rana,Oppeano,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/toscana/viareggio/restaurant/il-piccolo-principe,Il Piccolo Principe,Viareggio,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/veneto/lonigo/restaurant/la-peca,La Peca,Lonigo,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/veneto/lughetto/restaurant/antica-osteria-cera,Antica Osteria Cera,Lughetto,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/veneto/venezia/restaurant/glam-enrico-bartolini,Glam Enrico Bartolini,Venice,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/toscana/firenze/restaurant/santa-elisabetta,Santa Elisabetta,Florence,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/emilia-romagna/imola/restaurant/san-domenico,San Domenico,Imola,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/toscana/colle-di-val-d-elsa/restaurant/arnolfo,Arnolfo,Colle di Val d'Elsa,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/friuli-venezia-giulia/godia/restaurant/agli-amici,Agli Amici,Godia,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/toscana/montalcino/restaurant/campo-del-drago,Campo del Drago,Montalcino,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/emilia-romagna/longiano/restaurant/magnolia,Magnolia,Longiano,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/friuli-venezia-giulia/trieste/restaurant/harry-s-piccolo,Harry's Piccolo,Trieste,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/toscana/montemerano/restaurant/caino,Caino,Montemerano,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/marche/marzocca/restaurant/madonnina-del-pescatore,Madonnina del Pescatore,Marzocca,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/lazio/roma/restaurant/acquolina,Acquolina,Rome,Italy,restaurant,,€€€€,
