batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/pais-vasco/es-donostia-san-sebastian/restaurant/amelia-1191398,Amelia by Paulo Airaudo,Donostia / San Sebastián,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/pais-vasco/errenteria/restaurant/mugaritz,Mugaritz,Errenteria,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/andalucia/ronda/restaurant/bardal,Bardal,Ronda,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/comunidad-foral-de-navarra/urdaitz/restaurant/el-molino-de-urdaniz,Molino de Urdániz,Urdaitz,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/andalucia/marbella/restaurant/skina,Skina,Marbella,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/castilla-la-mancha/almansa/restaurant/maralba,Maralba,Almansa,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/catalunya/bellvis/restaurant/la-boscana,La Boscana,Bellvís,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/comunidad-valenciana/valencia/restaurant/ricard-camarena,Ricard Camarena Restaurant,Valencia,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/comunidad-valenciana/valencia/restaurant/flores-raras,Flores Raras,Valencia,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/region-de-murcia/region-de-murcia-el-palmar/restaurant/cabana-buenavista,Cabaña Buenavista,El Palmar,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/comunidad-valenciana/cocentaina/restaurant/l-escaleta,L'Escaleta,Cocentaina,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/comunidad-valenciana/xbia/restaurant/bonamb,BonAmb,Xàbia,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/catalunya/olot/restaurant/les-cols,Les Cols,Olot,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/catalunya/barcelona/restaurant/cinc-sentits,Cinc Sentits,Barcelona,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/catalunya/barcelona/restaurant/aleia,Aleia,Barcelona,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/catalunya/barcelona/restaurant/enigma,Enigma,Barcelona,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/catalunya/barcelona/restaurant/mont-bar,Mont Bar,Barcelona,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/catalunya/barcelona/restaurant/enoteca204150,Enoteca Paco Pérez,Barcelona,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/catalunya/llan/restaurant/miramar,Miramar,Llançà,Spain,restaurant,,€€€€,
